symbol; frequency
'ьв'; 0.0012215458833017485
'ня'; 0.0012126833980540936
'мс'; 0.0012082521554302663
'пу'; 0.0012082521554302663
'яд'; 0.0012023438319318297
'жн'; 0.001193481346684175
'вр'; 0.0011801876188126928
'иу'; 0.0011639397291919925
'вп'; 0.0011624626483173832
'тк'; 0.0011550772439443376
'ып'; 0.0011314439499505917
'рн'; 0.0011314439499505917
'ци'; 0.0011151960603298912
'йн'; 0.001112241898580673
'ао'; 0.001112241898580673
'иг'; 0.0011019023324584092
'еи'; 0.0011004252515838
'рт'; 0.001098948170709191
'ьп'; 0.0010930398472107543
'дв'; 0.001088608604586927
'ай'; 0.0010812232002138814
'кл'; 0.0010620211488439626
'су'; 0.0010561128253455262
'уг'; 0.001054635744470917
'ям'; 0.001054635744470917
'жа'; 0.0010472503400978713
'жд'; 0.001042819097474044
'зд'; 0.0010398649357248257
'це'; 0.001031002450477171
'пи'; 0.0010295253696025618
'чн'; 0.0010221399652295161
'щи'; 0.0010147545608564705
'ря'; 0.0010058920756088159
'оя'; 0.0009925983477373336
'йп'; 0.000983735862489679
'иа'; 0.0009748733772420241
'вк'; 0.0009719192154928059
'еж'; 0.0009512400832482781
'зо'; 0.0009497630023736689
'еш'; 0.0009349921936275777
'иш'; 0.0009335151127529685
'дл'; 0.0009246526275053138
'лю'; 0.0009202213848814864
'ын'; 0.0009172672231322681
'лв'; 0.0009054505761353952
'аю'; 0.000903973495260786
'дж'; 0.0009010193335115677
'аш'; 0.0008980651717623495
'вт'; 0.0008670464733955578
'ву'; 0.0008655693925209487
'ял'; 0.000858183988147903
'ды'; 0.000858183988147903
'ох'; 0.000856706907273294
'ош'; 0.0008522756646494665
'мв'; 0.0008478444220256392
'вз'; 0.0008434131794018118
'кн'; 0.0008389819367779844
'кс'; 0.000834550694154157
'вш'; 0.0007976236722889289
'йк'; 0.0007828528635428376
'як'; 0.0007651278930475281
'тп'; 0.0007651278930475281
'лк'; 0.0007636508121729189
'лы'; 0.000753311246050655
'дс'; 0.0007518341651760459
'йв'; 0.0007488800034268277
'ша'; 0.0007488800034268277
'ба'; 0.0007488800034268277
'гу'; 0.0007459258416776094
'нп'; 0.0007459258416776094
'ур'; 0.0007459258416776094
'мк'; 0.0007341091946807363
'ьо'; 0.0007311550329315181
'ех'; 0.0007178613050600359
'нц'; 0.0007119529815615994
'зм'; 0.0007045675771885538
'нд'; 0.0007016134154393355
'ещ'; 0.0006912738493170717
'шь'; 0.0006897967684424626
'ке'; 0.0006868426066932443
'хп'; 0.000683888444944026
'яи'; 0.0006750259596963713
'иц'; 0.0006705947170725439
'кв'; 0.0006691176361979347
'ье'; 0.0006676405553233256
'уи'; 0.0006661634744487165
'рд'; 0.0006646863935741074
'хн'; 0.0006602551509502799
'лл'; 0.0006602551509502799
'оу'; 0.0006558239083264526
'нк'; 0.0006528697465772343
'ца'; 0.0006440072613295795
'зу'; 0.0006425301804549704
'ьи'; 0.0006425301804549704
'уу'; 0.0006395760187057522
'хв'; 0.0006366218569565339
'еу'; 0.0006366218569565339
'хс'; 0.0006307135334580974
'зи'; 0.0006218510482104427
'нь'; 0.0006203739673358335
'яо'; 0.0006174198055866152
'йи'; 0.000614465643837397
'хи'; 0.000614465643837397
'ущ'; 0.0006129885629627879
'ык'; 0.0006100344012135696
'чу'; 0.0006100344012135696
'сд'; 0.0006041260777151331
'йм'; 0.000602648996840524
'ьм'; 0.0006011719159659148
'рг'; 0.0006011719159659148
'ют'; 0.0005967406733420875
'йд'; 0.000590832349843651
'ау'; 0.000590832349843651
'ью'; 0.0005893552689690419
'уз'; 0.0005878781880944327
'ац'; 0.0005878781880944327
'мя'; 0.0005849240263452144
'ьт'; 0.0005804927837213871
'яз'; 0.0005775386219721688
'ию'; 0.0005731073793483415
'ыд'; 0.0005731073793483415
'рв'; 0.0005701532175991232
'зг'; 0.000568676136724514
'ыи'; 0.0005657219749752959
'ьш'; 0.0005583365706022502
'тя'; 0.0005509511662292046
'йт'; 0.0005494740853545955
'мм'; 0.0005376574383577224
'пы'; 0.0005317491148592859
'лж'; 0.0005302720339846768
'вд'; 0.0005287949531100676
'гн'; 0.0005228866296116311
'ср'; 0.0005199324678624128
'юс'; 0.0005155012252385855
'бн'; 0.000509592901740149
'лд'; 0.0005081158208655399
'сч'; 0.0004992533356178851
'кп'; 0.0004992533356178851
'уш'; 0.0004962991738686668
'ха'; 0.0004918679312448395
'ющ'; 0.0004903908503702303
'хр'; 0.0004889137694956212
'ощ'; 0.0004844825268717938
'ыб'; 0.00048300544599718466
'рс'; 0.00048300544599718466
'ьд'; 0.00048152836512257557
'йо'; 0.00048152836512257557
'ыо'; 0.00047857420337335733
'ьз'; 0.00047562004162413903
'вв'; 0.00047562004162413903
'мд'; 0.00047118879900031165
'нв'; 0.000463803394627266
'зр'; 0.0004608492328780478
'вм'; 0.00045937215200343864
'ща'; 0.00045937215200343864
'лч'; 0.0004578950711288295
'лг'; 0.0004578950711288295
'шл'; 0.0004564179902542204
'рм'; 0.0004460784241319565
'аа'; 0.00044017010063352
'ащ'; 0.0004357388580096926
'уо'; 0.0004313076153858652
'бя'; 0.0004298305345112561
'тм'; 0.0004239222110128196
'рж'; 0.0004194909683889922
'ыр'; 0.00041801388751438307
'яч'; 0.0004135826448905557
'ец'; 0.00041062848314133744
'мт'; 0.00041062848314133744
'ья'; 0.0004076743213921192
'тт'; 0.00040619724051751006
'тд'; 0.0004047201596429009
'яр'; 0.0004032430787682918
'ух'; 0.00039881183614446443
'дк'; 0.00039585767439524614
'хк'; 0.00038994935089680966
'юд'; 0.0003884722700222005
'иж'; 0.00038551810827298227
'мл'; 0.00038551810827298227
'мч'; 0.0003840410273983731
'вя'; 0.0003840410273983731
'зе'; 0.00038256394652376403
'ьб'; 0.0003766556230253275
'йр'; 0.000370747299526891
'фе'; 0.0003692702186522819
'ьч'; 0.00036779313777767273
'йг'; 0.00036779313777767273
'рк'; 0.00036631605690306364
'лт'; 0.00036631605690306364
'уе'; 0.00036336189515384534
'вг'; 0.00036188481427923625
'фо'; 0.00036188481427923625
'рп'; 0.0003604077334046271
'мб'; 0.00035745357165540886
'ыш'; 0.00035449940990619057
'ея'; 0.0003530223290315815
'хл'; 0.0003441598437839267
'йч'; 0.00034268276290931756
'яб'; 0.00034120568203470846
'зы'; 0.00033825152028549017
'юп'; 0.0003367744394108811
'дя'; 0.0003323431967870537
'нг'; 0.0003323431967870537
'ящ'; 0.0003323431967870537
'хм'; 0.00033086611591244455
'дп'; 0.00032643487328861716
'рь'; 0.00032643487328861716
'сы'; 0.00032643487328861716
'ыз'; 0.0003205265497901807
'ях'; 0.0003205265497901807
'ою'; 0.00031904946891557153
'яе'; 0.0003175723880409624
'юб'; 0.0003160953071663533
'тч'; 0.0003160953071663533
'юн'; 0.0003160953071663533
'юк'; 0.000313141145417135
'хд'; 0.0003116640645425259
'яу'; 0.00031018698366791676
'юч'; 0.00031018698366791676
'тл'; 0.0003087099027933076
'нч'; 0.0003072328219186985
'кк'; 0.0003072328219186985
'яг'; 0.0003057557410440894
'шн'; 0.0003057557410440894
'еа'; 0.0003042786601694803
'юв'; 0.00030280157929487114
'шк'; 0.000301324498420262
'оэ'; 0.0002998474175456529
'бс'; 0.00029837033667104375
'зл'; 0.0002954161749218255
'мг'; 0.00029393909404721636
'мр'; 0.0002924620131726072
'сх'; 0.0002909849322979981
'зк'; 0.0002909849322979981
'ге'; 0.00028655368967417074
'зб'; 0.00028655368967417074
'дь'; 0.0002835995279249525
'лм'; 0.0002791682853011251
'ыг'; 0.0002762141235519068
'аэ'; 0.00026735163830425205
'рш'; 0.0002643974765550338
'фи'; 0.00026144331480581557
'вб'; 0.00026144331480581557
'мз'; 0.0002599662339312064
'ыч'; 0.0002599662339312064
'ьр'; 0.00025848915305659733
'рр'; 0.0002570120721819882
'нр'; 0.0002570120721819882
'рх'; 0.00025553499130737903
'сб'; 0.00025405791043276994
'чь'; 0.00025405791043276994
'ху'; 0.00025110374868355165
'лб'; 0.0002481495869343334
'йф'; 0.00024667250605972426
'оц'; 0.00024371834431050602
'хт'; 0.00024076418256128778
'йу'; 0.00023928710168667866
'дд'; 0.00023928710168667866
'ыу'; 0.00023781002081206952
'тб'; 0.0002363329399374604
'хе'; 0.00023337877818824213
'лз'; 0.000231901697313633
'цо'; 0.000231901697313633
'юо'; 0.0002304246164390239
'зп'; 0.00022894753556441474
'уа'; 0.00022747045468980563
'вь'; 0.00022451629294058739
'шу'; 0.00022303921206597824
'нб'; 0.00022156213119136912
'ьг'; 0.00021713088856754173
'ьу'; 0.0002156538076929326
'бщ'; 0.0002141767268183235
'еэ'; 0.00021269964594371435
'зс'; 0.00021122256506910523
'ьл'; 0.00021122256506910523
'иэ'; 0.0002097454841944961
'цы'; 0.0002097454841944961
'кд'; 0.00020826840331988696
'шо'; 0.00020826840331988696
'йб'; 0.00020679132244527784
'бь'; 0.00020531424157066872
'лр'; 0.00020531424157066872
'йз'; 0.0002038371606960596
'яя'; 0.00020236007982145045
'кж'; 0.00020088299894684134
'зя'; 0.00020088299894684134
'юи'; 0.00019940591807223222
'ьц'; 0.00019497467544840483
'хг'; 0.0001934975945737957
'вч'; 0.00019054343282457744
'вэ'; 0.00019054343282457744
'ищ'; 0.00019054343282457744
'яж'; 0.00018906635194996832
'км'; 0.00018463510932614094
'юм'; 0.00018463510932614094
'чк'; 0.00018315802845153182
'жу'; 0.00018168094757692267
'чо'; 0.00017724970495309528
'дт'; 0.00017724970495309528
'нз'; 0.00017724970495309528
'зз'; 0.00017429554320387705
'рб'; 0.00017281846232926793
'цл'; 0.00016986430058004966
'хб'; 0.00016838721970544054
'эн'; 0.00016838721970544054
'йш'; 0.00016838721970544054
'оа'; 0.00016838721970544054
'щу'; 0.00016838721970544054
'уя'; 0.00016838721970544054
'юз'; 0.00016838721970544054
'эк'; 0.0001669101388308314
'кб'; 0.00016543305795622227
'сг'; 0.00016543305795622227
'йц'; 0.00016395597708161315
'пн'; 0.00016247889620700403
'иф'; 0.00015804765358317665
'оф'; 0.00015804765358317665
'тз'; 0.00015509349183395838
'юр'; 0.00015509349183395838
'фа'; 0.00015509349183395838
'нм'; 0.00015213933008474014
'гк'; 0.00014918516833552187
'йл'; 0.00014918516833552187
'щь'; 0.00014770808746091276
'яю'; 0.00014770808746091276
'дч'; 0.0001462310065863036
'ею'; 0.0001447539257116945
'ню'; 0.00014179976396247625
'сз'; 0.0001403226830878671
'аф'; 0.0001403226830878671
'щн'; 0.00013884560221325798
'бк'; 0.00013736852133864886
'дц'; 0.00013589144046403972
'дм'; 0.00013589144046403972
'сю'; 0.00013589144046403972
'кз'; 0.00013589144046403972
'хз'; 0.00013293727871482148
'йа'; 0.0001299831169656032
'гв'; 0.00012702895521638497
'нф'; 0.00012702895521638497
'сэ'; 0.00012555187434177582
'сш'; 0.00012259771259255758
'тг'; 0.00012259771259255758
'жк'; 0.00012259771259255758
'зь'; 0.00012112063171794845
'пя'; 0.00012112063171794845
'ьэ'; 0.00012112063171794845
'вх'; 0.0001181664699687302
'эр'; 0.00011521230821951195
'яэ'; 0.00011373522734490281
'йж'; 0.00011373522734490281
'эл'; 0.00011078106559568456
'ьа'; 0.0001078269038464663
'кч'; 0.0001078269038464663
'чш'; 0.00010634982297185717
'дш'; 0.00010634982297185717
'гп'; 0.00010487274209724805
'пт'; 0.00010487274209724805
'юг'; 0.00010487274209724805
'рю'; 0.00010487274209724805
'ыж'; 0.00010339566122263892
'зт'; 0.00010339566122263892
'пп'; 0.0001019185803480298
'фл'; 0.00010044149947342067
'йэ'; 9.896441859881153e-05
'кг'; 9.896441859881153e-05
'юж'; 9.601025684959328e-05
'кц'; 9.601025684959328e-05
'тф'; 9.453317597498416e-05
'цв'; 9.305609510037503e-05
'яа'; 9.305609510037503e-05
'рц'; 9.305609510037503e-05
'яц'; 9.010193335115678e-05
'мь'; 9.010193335115678e-05
'мэ'; 9.010193335115678e-05
'дб'; 8.862485247654764e-05
'тэ'; 8.862485247654764e-05
'чл'; 8.862485247654764e-05
'ыя'; 8.862485247654764e-05
'йе'; 8.567069072732939e-05
'фр'; 8.567069072732939e-05
'гб'; 8.419360985272027e-05
'бв'; 8.271652897811114e-05
'еф'; 8.271652897811114e-05
'мж'; 8.123944810350202e-05
'ьх'; 8.123944810350202e-05
'рч'; 7.976236722889288e-05
'лх'; 7.828528635428375e-05
'нл'; 7.828528635428375e-05
'тж'; 7.680820547967463e-05
'пк'; 7.680820547967463e-05
'ыа'; 7.53311246050655e-05
'кэ'; 7.53311246050655e-05
'гс'; 7.53311246050655e-05
'вц'; 7.385404373045638e-05
'уй'; 7.385404373045638e-05
'жо'; 7.385404373045638e-05
'дз'; 7.385404373045638e-05
'рл'; 7.237696285584724e-05
'хч'; 7.237696285584724e-05
'нщ'; 7.089988198123812e-05
'рз'; 7.089988198123812e-05
'мф'; 6.942280110662899e-05
'бх'; 6.942280110662899e-05
'йх'; 6.646863935741074e-05
'сф'; 6.646863935741074e-05
'йя'; 6.646863935741074e-05
'сж'; 6.646863935741074e-05
'яф'; 6.646863935741074e-05
'цу'; 6.49915584828016e-05
'ьж'; 6.49915584828016e-05
'бд'; 6.49915584828016e-05
'мх'; 6.49915584828016e-05
'тц'; 6.351447760819249e-05
'сц'; 6.351447760819249e-05
'юу'; 6.203739673358335e-05
'дг'; 6.203739673358335e-05
'бб'; 6.0560315858974226e-05
'уэ'; 6.0560315858974226e-05
'пь'; 6.0560315858974226e-05
'тх'; 5.90832349843651e-05
'бм'; 5.90832349843651e-05
'шт'; 5.90832349843651e-05
'ыэ'; 5.90832349843651e-05
'юл'; 5.90832349843651e-05
'бэ'; 5.760615410975597e-05
'фт'; 5.6129073235146846e-05
'нж'; 5.317491148592859e-05
'юш'; 5.317491148592859e-05
'хж'; 5.169783061131946e-05
'вж'; 5.169783061131946e-05
'юа'; 5.169783061131946e-05
'дх'; 4.874366886210121e-05
'кя'; 4.874366886210121e-05
'нх'; 4.874366886210121e-05
'жб'; 4.5789507112882954e-05
'эп'; 4.5789507112882954e-05
'цп'; 4.431242623827382e-05
'зж'; 4.2835345363664695e-05
'юэ'; 4.2835345363664695e-05
'мц'; 4.2835345363664695e-05
'эм'; 4.2835345363664695e-05
'зч'; 4.2835345363664695e-05
'чр'; 4.135826448905557e-05
'ьф'; 4.135826448905557e-05
'ыц'; 4.135826448905557e-05
'хэ'; 3.988118361444644e-05
'тщ'; 3.988118361444644e-05
'тю'; 3.988118361444644e-05
'мш'; 3.8404102739837315e-05
'юю'; 3.8404102739837315e-05
'лш'; 3.8404102739837315e-05
'цт'; 3.8404102739837315e-05
'шп'; 3.692702186522819e-05
'вф'; 3.544994099061906e-05
'рщ'; 3.544994099061906e-05
'гм'; 3.544994099061906e-05
'дю'; 3.544994099061906e-05
'гч'; 3.397286011600993e-05
'хх'; 3.397286011600993e-05
'юф'; 3.397286011600993e-05
'яш'; 3.397286011600993e-05
'юе'; 3.397286011600993e-05
'пю'; 3.24957792414008e-05
'яй'; 3.24957792414008e-05
'жг'; 3.24957792414008e-05
'фы'; 3.24957792414008e-05
'тш'; 3.1018698366791676e-05
'фф'; 3.1018698366791676e-05
'кх'; 3.1018698366791676e-05
'хф'; 3.1018698366791676e-05
'бж'; 3.1018698366791676e-05
'цк'; 2.954161749218255e-05
'шв'; 2.8064536617573423e-05
'кш'; 2.8064536617573423e-05
'эф'; 2.8064536617573423e-05
'юц'; 2.5110374868355167e-05
'фу'; 2.5110374868355167e-05
'цс'; 2.5110374868355167e-05
'хш'; 2.5110374868355167e-05
'лф'; 2.5110374868355167e-05
'жт'; 2.5110374868355167e-05
'хц'; 2.5110374868355167e-05
'уц'; 2.5110374868355167e-05
'гт'; 2.363329399374604e-05
'юя'; 2.363329399374604e-05
'жс'; 2.363329399374604e-05
'уф'; 2.215621311913691e-05
'жп'; 2.215621311913691e-05
'бш'; 2.0679132244527784e-05
'чв'; 2.0679132244527784e-05
'эй'; 1.9202051369918658e-05
'жч'; 1.9202051369918658e-05
'цн'; 1.9202051369918658e-05
'хя'; 1.9202051369918658e-05
'ыщ'; 1.9202051369918658e-05
'шх'; 1.9202051369918658e-05
'нэ'; 1.9202051369918658e-05
'гз'; 1.9202051369918658e-05
'цб'; 1.772497049530953e-05
'эс'; 1.772497049530953e-05
'ыф'; 1.772497049530953e-05
'юх'; 1.772497049530953e-05
'йю'; 1.772497049530953e-05
'щр'; 1.62478896207004e-05
'пц'; 1.62478896207004e-05
'цм'; 1.62478896207004e-05
'шр'; 1.62478896207004e-05
'зц'; 1.62478896207004e-05
'гг'; 1.62478896207004e-05
'бю'; 1.4770808746091275e-05
'пс'; 1.4770808746091275e-05
'цг'; 1.4770808746091275e-05
'чп'; 1.4770808746091275e-05
'жь'; 1.4770808746091275e-05
'шм'; 1.4770808746091275e-05
'нш'; 1.4770808746091275e-05
'дэ'; 1.4770808746091275e-05
'вщ'; 1.4770808746091275e-05
'эч'; 1.4770808746091275e-05
'жв'; 1.3293727871482147e-05
'зэ'; 1.3293727871482147e-05
'ьй'; 1.3293727871482147e-05
'кф'; 1.3293727871482147e-05
'эх'; 1.181664699687302e-05
'бт'; 1.181664699687302e-05
'зш'; 1.181664699687302e-05
'зх'; 1.181664699687302e-05
'сй'; 1.0339566122263892e-05
'пв'; 1.0339566122263892e-05
'бз'; 1.0339566122263892e-05
'жм'; 1.0339566122263892e-05
'жр'; 1.0339566122263892e-05
'цд'; 1.0339566122263892e-05
'цз'; 1.0339566122263892e-05
'щс'; 8.862485247654766e-06
'эв'; 8.862485247654766e-06
'жл'; 8.862485247654766e-06
'ьщ'; 8.862485247654766e-06
'жз'; 8.862485247654766e-06
'лц'; 8.862485247654766e-06
'кю'; 8.862485247654766e-06
'гэ'; 8.862485247654766e-06
'чс'; 8.862485247654766e-06
'рф'; 8.862485247654766e-06
'пч'; 8.862485247654766e-06
'жж'; 8.862485247654766e-06
'рэ'; 8.862485247654766e-06
'цр'; 8.862485247654766e-06
'шс'; 8.862485247654766e-06
'шд'; 8.862485247654766e-06
'пб'; 7.3854043730456374e-06
'мщ'; 7.3854043730456374e-06
'вю'; 7.3854043730456374e-06
'чд'; 7.3854043730456374e-06
'що'; 5.90832349843651e-06
'шг'; 5.90832349843651e-06
'тй'; 5.90832349843651e-06
'пм'; 5.90832349843651e-06
'вй'; 5.90832349843651e-06
'фв'; 5.90832349843651e-06
'бп'; 5.90832349843651e-06
'зф'; 5.90832349843651e-06
'дф'; 5.90832349843651e-06
'шц'; 5.90832349843651e-06
'хщ'; 5.90832349843651e-06
'гш'; 5.90832349843651e-06
'йщ'; 5.90832349843651e-06
'лщ'; 5.90832349843651e-06
'жэ'; 4.431242623827383e-06
'эи'; 4.431242623827383e-06
'бг'; 4.431242623827383e-06
'щп'; 4.431242623827383e-06
'хю'; 4.431242623827383e-06
'ця'; 4.431242623827383e-06
'щк'; 4.431242623827383e-06
'фс'; 4.431242623827383e-06
'фк'; 2.954161749218255e-06
'мй'; 2.954161749218255e-06
'цч'; 2.954161749218255e-06
'фн'; 2.954161749218255e-06
'пж'; 2.954161749218255e-06
'бч'; 2.954161749218255e-06
'фю'; 2.954161749218255e-06
'чж'; 2.954161749218255e-06
'фя'; 2.954161749218255e-06
'рй'; 2.954161749218255e-06
'йй'; 2.954161749218255e-06
'пд'; 2.954161749218255e-06
'гя'; 2.954161749218255e-06
'дй'; 2.954161749218255e-06
'чм'; 2.954161749218255e-06
'кщ'; 2.954161749218255e-06
'шз'; 2.954161749218255e-06
'кй'; 2.954161749218255e-06
'пг'; 1.4770808746091275e-06
'чч'; 1.4770808746091275e-06
'нй'; 1.4770808746091275e-06
'шэ'; 1.4770808746091275e-06
'фб'; 1.4770808746091275e-06
'эш'; 1.4770808746091275e-06
'фп'; 1.4770808746091275e-06
'фм'; 1.4770808746091275e-06
'сщ'; 1.4770808746091275e-06
'цж'; 1.4770808746091275e-06
'фд'; 1.4770808746091275e-06
'шч'; 1.4770808746091275e-06
'зю'; 1.4770808746091275e-06
'юй'; 1.4770808746091275e-06
'шя'; 1.4770808746091275e-06
'фэ'; 1.4770808746091275e-06
'шб'; 1.4770808746091275e-06
