Біграма;Частота
('т', 'у');0.001518211786322246
('у', 'м');0.0007768380664162772
('д', 'я');0.0002786484368667081
('п', 'ы');0.0003006025561349942
('р', 'х');0.00023811775514064146
('х', 'н');0.0002279850847091248
('а', 'о');5.4040908968088844e-05
(' ', 'ж');0.0018373909049150207
('а', 'э');9.794914750466103e-05
('э', 'р');9.119403388364992e-05
('л', 'к');0.00036646491393985245
('и', 'г');0.0004796130670917885
('е', 'у');0.00010808181793617769
('у', 'л');0.0011179713042773379
('д', 'ь');0.0006484909076170661
('д', 'п');0.0001367910508254749
('ж', 'и');0.001707354967710557
('о', 'я');0.000739684941500716
('и', 'п');0.00022460752789861925
('з', 'м');0.00038335269799238026
('д', 'л');0.0009085627820259937
('х', 'и');0.00027189332324569697
('ы', 'т');0.0008511443162473993
('ы', 'в');0.0008967413331892242
('ч', 'р');1.857656245778054e-05
('ы', 'ч');0.0001486124996622443
('й', 'н');0.00032931178902429137
('ю', 'б');0.00014016860763598044
(' ', 'я');0.0006620011348590884
('р', 'ы');0.0016026507065848847
('я', 'х');0.0001857656245778054
('ь', 'ш');0.0005218325272231079
('о', 'щ');0.0002668269880299387
('у', 'щ');0.00043570482855521627
('з', 'ь');0.00026851576643519145
('к', 'л');0.0008258126401686077
('н', 'ь');0.0010689967305250075
('ч', 'ь');0.000385041476397633
('т', 'б');4.053068172606663e-05
('й', 'ш');0.00010301548272041936
('у', 'к');0.0005437866464913939
(' ', 'х');0.0010487313896619741
('о', 'х');0.0007515063903374855
('с', 'р');0.00022460752789861925
('ь', 'м');0.0001992758518198276
('и', 'ш');0.00048805695911805234
('ш', 'ь');0.0003090464481612581
('у', 'з');0.00037490880596611635
('ю', 'щ');0.0002550055391931692
('щ', 'и');0.000837634089005377
('я', 'л');0.0008291901969791132
('й', 'с');0.00046948039666027183
('а', 'п');0.0010048231511254019
('и', 'а');0.00012834715879921101
('в', 'ь');0.0002887811072982248
('ч', 'л');2.364289767353887e-05
('в', 'в');6.755113621011105e-05
('м', 'у');0.0012800940311816045
('е', 'ц');0.00030398011294549977
('ц', ' ');0.0003461995730768192
('з', 'ж');4.053068172606663e-05
('н', 'к');0.0018171255640519874
('б', ' ');0.0006974654813693967
('в', 'д');0.00028202599367721363
('и', 'ф');6.586235780485828e-05
('ф', 'а');0.0003006025561349942
('з', 'б');0.0001790105109567943
('а', 'ч');0.0006603123564538356
('ч', 'н');0.0009001188899997298
('у', 'е');0.00012665838039395823
('т', 'с');0.0011095274122510741
('э', 'л');1.5199005647274987e-05
('я', 'д');0.00038335269799238026
('й', 'ф');3.3775568105055528e-06
('а', 'ю');0.00048130184549704125
('ю', 'т');0.0003360669026453025
('я', 'г');9.794914750466103e-05
('с', 'ф');1.1821448836769435e-05
('ф', 'е');6.417357939960551e-05
('я', 'й');4.053068172606663e-05
('й', 'ц');3.884190332081386e-05
('е', 'о');0.00068733281093788
('ф', 'о');0.00015536761328325543
('р', 'м');0.00017563295414628873
('н', 'ю');7.092869302061661e-05
('б', 'ь');9.119403388364992e-05
('л', 'г');0.00015874517009376097
('р', 'ж');0.00027527088005620254
('г', 'ч');4.897457375233051e-05
('ы', 'к');0.0001790105109567943
('д', 'м');3.2086789699802753e-05
('п', 'и');0.0012463184630765488
('и', 'щ');0.0005758734361911967
('ь', 'в');5.4040908968088844e-05
('р', 'д');0.0002516279823826637
('а', 'ц');5.7418465778594396e-05
('я', 'р');0.0001351022724202221
('с', 'х');0.0002482504255721581
('х', 'л');0.00012496960198870544
('б', 'н');0.0003580210219135886
('ы', 'м');0.0012784052527763518
('ю', 'г');0.00015199005647274988
('т', 'д');0.00017563295414628873
('е', 'и');0.0001570563916885082
('о', 'ф');0.0013425788321759571
('ф', 'ы');1.857656245778054e-05
('б', 'я');0.00013341349401496935
('э', 'н');2.8709232889297198e-05
('р', 'г');0.00013847982923072765
('р', 'з');5.066335215758329e-05
('х', 'с');7.599502823637494e-05
('ф', 'р');7.261747142586938e-05
('н', 'п');1.857656245778054e-05
('ь', 'ч');5.066335215758329e-05
('й', 'ч');8.106136345213326e-05
('й', 'т');0.0002651382096246859
('в', 'к');0.0002938474425139831
('в', 'п');0.0003461995730768192
('б', 'к');0.00013172471560971656
('й', 'к');9.28828122889027e-05
('у', 'ц');2.364289767353887e-05
('т', 'л');0.0003208678969980275
('я', 'щ');0.00021785241427760814
('м', 'г');7.092869302061661e-05
('г', 'н');0.0003495771298873247
('ж', 'д');0.0008123024129265854
('ь', 'п');4.728579534707774e-05
('с', 'д');0.0002651382096246859
('ж', ' ');0.00022629630630387204
('м', 'к');0.00011821448836769435
('з', 'я');0.00026007187440892755
('я', 'и');0.00014185738604123322
('м', 'т');5.7418465778594396e-05
('п', ' ');0.00030398011294549977
('с', 'з');6.7551136210111055e-06
('я', 'ш');5.066335215758329e-06
('б', 'х');8.781647707314436e-05
('й', 'о');3.884190332081386e-05
('п', 'т');0.00022460752789861925
('и', 'ц');0.0005116998567915912
('п', 'н');0.00014185738604123322
('р', 'б');0.0007954146288740577
('ь', 'т');9.457159069415548e-05
('ш', 'в');2.8709232889297198e-05
('р', 'п');0.00021616363587235538
('я', 'э');8.443892026263882e-06
('э', 'п');6.7551136210111055e-06
('н', 'ж');0.00048805695911805234
('г', 'е');0.001329068604933935
('ф', ' ');0.0009778026966413575
('ю', 'н');0.00019083195979356372
('р', 'ю');0.00010977059634143046
('и', 'о');7.937258504688049e-05
('ю', 'ч');8.106136345213326e-05
('ч', 'м');4.728579534707774e-05
('ц', 'ы');0.0002702045448404442
('ш', 'т');7.937258504688049e-05
('й', 'в');2.5331676078791646e-05
('г', 'с');2.364289767353887e-05
('н', 'ч');0.00016043394849901376
('м', 'в');3.0398011294549974e-05
('я', 'ц');4.897457375233051e-05
('т', 'щ');6.417357939960551e-05
('ф', 'и');7.092869302061661e-05
('о', 'а');2.0265340863033315e-05
('н', 'ц');0.00039348536842389686
('я', 'я');9.28828122889027e-05
('ц', 'о');6.755113621011105e-05
('р', 'к');0.00028033721527196087
('ж', 'б');2.5331676078791646e-05
('о', 'э');6.923991461536382e-05
('л', 'д');5.4040908968088844e-05
('ы', 'д');0.00010301548272041936
('ж', 'к');7.092869302061661e-05
('ь', 'г');1.6887784052527763e-05
('у', 'я');5.4040908968088844e-05
('х', 'р');0.00011990326677294712
('ю', 'к');2.8709232889297198e-05
('л', 'м');4.897457375233051e-05
('н', 'г');0.00018407684617255263
('н', 'ф');1.3510227242022211e-05
('т', 'г');1.3510227242022211e-05
('т', 'т');6.248480099435272e-05
('у', 'а');6.755113621011105e-05
('й', 'л');1.5199005647274987e-05
('ь', 'д');0.00012665838039395823
('с', 'ю');0.00013003593720446377
(' ', 'щ');3.3775568105055526e-05
('н', 'в');2.364289767353887e-05
('ц', 'и');0.00017394417574103597
('р', 'р');1.857656245778054e-05
('ю', 'й');2.364289767353887e-05
('н', 'л');3.3775568105055528e-06
('о', 'о');0.00029046988570347753
('б', 'щ');7.261747142586938e-05
('ж', 'у');0.00036646491393985245
('е', 'я');9.626036909940825e-05
('я', 'ю');7.937258504688049e-05
('ш', ' ');4.559701694182496e-05
('а', 'ф');6.248480099435272e-05
('ф', 'н');2.5331676078791646e-05
('к', 'с');0.00011483693155718879
('ю', 'м');2.364289767353887e-05
('ы', 'ж');2.7020454484044422e-05
('н', 'б');6.7551136210111055e-06
('к', 'ш');2.195411926828609e-05
('п', 'к');0.00011821448836769435
('ь', 'щ');2.0265340863033315e-05
('ы', 'з');4.728579534707774e-05
('ь', 'з');0.00019083195979356372
('ч', 'о');4.390823853657218e-05
('ж', 'л');3.3775568105055528e-06
('д', 'з');4.728579534707774e-05
('г', 'к');0.00014016860763598044
('л', 'ж');0.0002279850847091248
('д', 'ж');2.8709232889297198e-05
('ж', 'о');5.4040908968088844e-05
('щ', 'ь');5.572968737334162e-05
('в', 'г');3.2086789699802753e-05
('б', 'д');2.195411926828609e-05
('ч', 'ш');9.28828122889027e-05
('о', 'у');7.261747142586938e-05
('а', 'у');6.923991461536382e-05
('м', 'ц');2.7020454484044422e-05
('л', 'т');4.053068172606663e-05
('в', 'х');3.3775568105055526e-05
('з', 'т');1.3510227242022211e-05
('й', 'д');0.00019758707341457484
('к', 'д');2.195411926828609e-05
('л', 'з');2.364289767353887e-05
('я', 'п');8.106136345213326e-05
('п', 'ч');2.195411926828609e-05
('м', 'р');2.7020454484044422e-05
('ь', 'ц');3.0398011294549974e-05
('у', 'и');3.5464346510308305e-05
('п', 'ь');1.5199005647274987e-05
('ы', 'у');5.066335215758329e-06
('з', 'з');3.5464346510308305e-05
('г', 'ш');5.066335215758329e-06
('е', 'ю');7.092869302061661e-05
('м', 'ж');1.6887784052527764e-06
('п', 'м');1.6887784052527764e-06
('й', 'и');1.0132670431516657e-05
('т', 'м');9.457159069415548e-05
('с', 'г');2.5331676078791646e-05
('н', 'з');2.8709232889297198e-05
('р', 'л');5.4040908968088844e-05
('ч', 'в');2.364289767353887e-05
('я', 'е');9.28828122889027e-05
('х', 'т');0.00010808181793617769
('б', 'м');2.0265340863033315e-05
('ц', 'з');1.6887784052527764e-06
('й', 'б');1.1821448836769435e-05
('у', 'э');8.443892026263882e-06
('к', 'ж');4.221946013131941e-05
('д', 'д');3.2086789699802753e-05
('э', 'х');1.857656245778054e-05
('л', 'п');1.1821448836769435e-05
('у', 'й');7.092869302061661e-05
('л', 'в');3.884190332081386e-05
('ж', 'г');3.0398011294549974e-05
('м', 'д');1.857656245778054e-05
('в', 'б');3.3775568105055526e-05
('в', 'ц');1.1821448836769435e-05
('б', 'т');2.7020454484044422e-05
('й', 'п');2.364289767353887e-05
('щ', 'о');0.00017563295414628873
('г', 'п');5.066335215758329e-06
('ь', 'и');6.248480099435272e-05
('ю', 'в');2.5331676078791646e-05
('л', 'э');3.3775568105055528e-06
('э', ' ');6.7551136210111055e-06
('ы', 'а');8.443892026263882e-06
('р', 'ц');0.00020096463022508038
('х', 'з');3.3775568105055528e-06
('ф', 'с');1.0132670431516657e-05
('й', 'м');8.612769866789159e-05
('г', 'т');3.3775568105055526e-05
('б', 'ч');2.7020454484044422e-05
('ц', 'у');0.00011145937474668323
('ш', 'ц');5.066335215758329e-06
('ь', 'а');1.6887784052527763e-05
('ф', 'м');6.7551136210111055e-06
('у', 'о');3.884190332081386e-05
('ы', 'я');1.857656245778054e-05
('ь', 'б');6.079602258909995e-05
('ц', 'в');5.572968737334162e-05
('л', 'ш');1.6887784052527764e-06
('б', 'г');3.3775568105055528e-06
('ю', 'ю');2.195411926828609e-05
('х', 'ч');1.0132670431516657e-05
('а', 'а');3.0398011294549974e-05
('к', 'б');1.0132670431516657e-05
('щ', 'н');8.612769866789159e-05
('о', 'ц');5.2352130562836065e-05
('к', 'г');1.6887784052527764e-06
('н', 'р');5.066335215758329e-06
('я', 'о');2.195411926828609e-05
('с', 'ж');2.5331676078791646e-05
('д', 'ч');1.1821448836769435e-05
('ь', 'ж');3.3775568105055528e-06
('й', 'ж');5.066335215758329e-06
('т', 'э');5.066335215758329e-06
('ц', 'т');8.443892026263882e-06
('ф', 'л');5.4040908968088844e-05
('е', 'ф');1.1821448836769435e-05
('д', 'г');1.6887784052527763e-05
('у', 'у');6.7551136210111055e-06
('ь', 'х');3.3775568105055528e-06
('х', 'м');1.0132670431516657e-05
('т', 'х');1.3510227242022211e-05
('м', 'э');1.1821448836769435e-05
('ь', 'о');2.364289767353887e-05
('ж', 'ж');1.0132670431516657e-05
('б', 'ц');3.3775568105055528e-06
('д', 'ю');0.00011821448836769435
('л', 'щ');2.195411926828609e-05
('ь', 'у');5.066335215758329e-06
('щ', ' ');8.443892026263882e-06
('ы', 'щ');1.0132670431516657e-05
('п', 'п');2.5331676078791646e-05
('б', 'в');1.857656245778054e-05
('п', 'ш');1.857656245778054e-05
('ф', 'д');1.1821448836769435e-05
('х', 'ь');6.7551136210111055e-06
('ф', 'я');8.443892026263882e-06
('м', 'м');5.066335215758329e-06
('т', 'ж');6.7551136210111055e-06
('ш', 'м');5.066335215758329e-06
('к', 'м');6.7551136210111055e-06
('х', 'ш');2.364289767353887e-05
('т', 'ш');8.443892026263882e-06
('к', 'к');2.0265340863033315e-05
('к', 'я');1.6887784052527764e-06
('ф', 'ч');1.0132670431516657e-05
('л', 'р');1.6887784052527764e-06
('з', 'с');6.7551136210111055e-06
('д', 'ш');8.443892026263882e-06
('ю', 'п');0.0001486124996622443
('м', 'ш');3.3775568105055528e-06
('в', 'э');3.3775568105055528e-06
('э', 'э');1.6887784052527764e-06
('ю', 'х');1.0132670431516657e-05
('ф', 'в');1.5199005647274987e-05
('и', 'у');1.6887784052527763e-05
('с', 'ц');1.3510227242022211e-05
('у', 'ф');3.715312491556108e-05
('й', 'з');1.0132670431516657e-05
('м', 'з');1.0132670431516657e-05
('к', 'э');3.3775568105055528e-06
('г', 'з');3.3775568105055528e-06
('ь', 'ф');1.6887784052527763e-05
('ц', 'ц');1.6887784052527764e-06
('ш', 'п');1.3510227242022211e-05
('ю', 'з');5.066335215758329e-06
('т', 'ю');6.586235780485828e-05
('м', 'щ');1.6887784052527764e-06
('з', 'п');1.1821448836769435e-05
('я', 'а');8.443892026263882e-06
('з', 'ц');1.6887784052527763e-05
('ж', 'ч');1.6887784052527764e-06
('х', 'д');3.3775568105055528e-06
('ф', 'т');1.3510227242022211e-05
('т', 'ц');5.066335215758329e-06
('ю', 'о');5.066335215758329e-06
('к', 'з');6.7551136210111055e-06
('х', 'п');1.1821448836769435e-05
('й', 'э');1.6887784052527764e-06
('э', 'в');2.364289767353887e-05
('ф', 'п');1.6887784052527763e-05
('й', 'а');6.7551136210111055e-06
('р', 'ф');6.7551136210111055e-06
('ы', 'э');1.6887784052527764e-06
('к', 'ч');5.066335215758329e-06
('б', 'ж');2.5331676078791646e-05
('к', 'ц');6.7551136210111055e-06
('э', 'с');1.6887784052527764e-06
('э', 'г');3.3775568105055528e-06
('и', 'э');3.3775568105055528e-06
('й', 'ю');1.6887784052527764e-06
('к', 'п');1.1821448836769435e-05
('ц', 'н');5.066335215758329e-06
('ч', 'с');3.3775568105055528e-06
('р', 'щ');5.066335215758329e-06
('п', 'ц');1.6887784052527764e-06
('й', 'щ');1.6887784052527764e-06
('н', 'щ');2.7020454484044422e-05
('ж', 'т');5.066335215758329e-06
('ж', 'в');8.443892026263882e-06
('ь', 'р');3.3775568105055528e-06
('ю', 'а');1.6887784052527764e-06
('м', 'ф');1.6887784052527764e-06
('ц', 'д');1.6887784052527764e-06
('в', 'щ');3.3775568105055528e-06
('ы', 'и');1.3510227242022211e-05
('ю', 'ф');5.066335215758329e-06
('ю', 'у');1.6887784052527764e-06
('б', 'б');6.7551136210111055e-06
('е', 'э');3.3775568105055528e-06
('ц', 'к');3.3775568105055528e-06
('х', 'я');1.6887784052527764e-06
('з', 'ш');3.3775568105055528e-06
('й', 'г');5.066335215758329e-06
('ь', 'л');1.6887784052527764e-06
('х', 'г');1.6887784052527764e-06
