Біграма;Частота
('щ', 'е');0.0014961452375031087
('м', 'я');0.00048346182541656303
('а', 'у');0.0004993782641134046
('ж', 'а');0.001217607560308381
('с', 'н');0.001609549863218105
('я', 'б');0.0004914200447649838
('р', 'я');0.0017488187018154689
('я', 'р');0.00038199452872419797
('з', 'ы');0.00031832877393683166
('ы', 'г');0.00019099726436209899
('г', 'р');0.0015618005471275801
('в', 'ш');0.0013051479731410096
('я', 'с');0.001356876398905745
('у', 'в');0.0010624222830141756
('в', 'н');0.001599602089032579
('в', 'и');0.0035036060681422534
('и', 'я');0.0016035811987067893
('г', 'д');0.001076349166873912
('и', 'б');0.0017587664760009948
('у', 'п');0.0014324794827157423
('л', 'д');0.00022283014175578214
('т', 'д');0.000503357373787615
('п', 'с');7.958219348420792e-05
('л', 'б');0.00022680925142999254
('б', 'е');0.003746331758269087
('з', 'п');0.00021487192240736134
('д', 'ы');0.0008674459089778662
('ы', 'ш');0.00047351405123103707
('ш', 'к');0.0003581198706789356
('к', 'и');0.0042516786868938075
('м', 'н');0.001941805521014673
('ы', 'е');0.0018184531211141506
('е', 'о');0.002150708778910719
('в', 'р');0.0009231534444168117
('е', 'и');0.001145983586172594
('и', 'в');0.004846555583188261
('з', 'и');0.0005908977866202437
('и', 'и');0.001872171101715991
('а', 'х');0.0011897537925889081
('х', 'в');0.0007062919671723452
('а', 'т');0.0059726436209898036
('в', 'з');0.0006286993285252425
('н', 'у');0.0029027605073364835
('о', 'ю');0.0002566525739865705
('ю', 'в');0.00021487192240736134
('в', 'т');0.0008535190251181299
('ы', 'с');0.0016831633921909972
('я', 'ч');0.0004914200447649838
('ч', 'у');0.0004476498383486695
('м', 'ь');9.35090773439443e-05
('т', 'м');0.0003740363093757772
('ш', 'у');0.0002646107933349913
('у', 'ю');0.001279283760258642
('ю', 'с');0.0004377020641631435
('к', 'э');6.565530962447152e-05
('э', 'к');6.963441929868192e-05
('к', 'в');0.0005590649092265605
('ь', 'о');0.0010644118378512807
('т', 'т');0.00031832877393683166
('д', 'ц');0.00039592141258393434
('ц', 'а');0.0008296443670728675
('й', 'с');0.0013608555085799553
('й', 'ю');2.586421288236757e-05
('ю', 'ж');0.00027654812235762246
('ж', 'н');0.001428500373041532
('з', 'р');0.0005113155931360358
('в', 'ы');0.00276747077841333
('м', 'п');0.0010047251927381249
('е', 'ж');0.0016135289728923152
('ж', 'ь');0.0001770703805023626
('ь', 'я');0.0009032578960457598
('и', 'ч');0.0019238995274807262
('с', 'г');0.000161153941805521
('ы', 'б');0.0005411589156926138
('г', 'к');0.00023476747077841333
('с', 'ч');0.0005152947028102462
('д', 'к');0.000533200696344193
('б', 'ю');3.979109674210395e-06
('ю', 'р');9.35090773439443e-05
('и', 'т');0.0066669982591395175
('с', 'ц');2.3874658045262373e-05
('ц', 'е');0.0007202188510320816
('л', 'ы');0.0008972892315344442
('е', 'к');0.0022820193981596616
('я', 'п');0.001279283760258642
('а', 'щ');0.000362098980353146
('и', 'г');0.0011817955732404874
('г', 'у');0.0009529967669733898
('у', 'б');0.001046505844317334
('б', 'и');0.0011320567023128576
('с', 'м');0.0018323800049738872
('р', 'ч');0.00010544640636657547
('х', 'н');0.0006764486446157672
('г', 'и');0.0006167619995026113
('л', 'ю');0.0008117383735389207
('ю', 'д');0.0005053469286247202
('б', 'ш');6.963441929868192e-05
('с', 'у');0.0010683909475254912
('ы', 'х');0.001520019895548371
('й', 'т');0.0006048246704799801
('б', 'ы');0.0045759761253419545
('ы', 'л');0.0029544889331012186
('д', 'с');0.00046754538671972144
('я', 'э');0.000171101715991047
('з', 'н');0.0014265108182044267
('о', 'у');0.0007182292961949763
('н', 'п');0.00035215120616762
('а', 'ж');0.0010604327281770703
('с', 'ш');0.00013330017408604824
('е', 'у');0.0007560308380999751
('г', 'в');0.00010345685152947027
('я', 'г');0.0003561303158418304
('и', 'ю');0.0004138274061178811
('в', 'м');0.0003561303158418304
('ь', 'т');0.0006048246704799801
('е', 'е');0.0015419049987565282
('а', 'ш');0.0008157174832131311
('я', 'д');0.0008913205670231286
('й', 'у');0.00020293459338473018
('д', 'х');6.167619995026113e-05
('р', 'п');0.00039194230290972394
('д', 'б');8.55508579955235e-05
('к', 'м');0.0001671226063168366
('ч', 'н');0.0010624222830141756
('р', 'ш');0.00023277791594130813
('м', 'в');0.0008057697090276051
('х', 'а');0.00036806764486446155
('м', 'ч');0.00031832877393683166
('л', 'с');0.002154687888584929
('ь', 'м');0.0006963441929868192
('к', 'у');0.0019776175080825666
('д', 'в');0.0014464063665754786
('х', 'л');0.0002506839094752549
('ь', 'е');0.0009510072121362845
('е', 'ч');0.0016771947276796816
('л', 'ч');0.00038995274807261877
('щ', 'а');0.0005391693608555086
('г', 'с');0.00010743596120368067
('б', 'с');0.0002586421288236757
('и', 'ж');0.00047351405123103707
('т', 'к');0.0010683909475254912
('ь', 'ч');0.0006088037801541905
('з', 'л');0.00040189007709524996
('т', 'у');0.0019995026112907236
('у', 'м');0.0011519522506839095
('д', 'я');0.000332255657796568
('п', 'ы');0.0003541407610047252
('ю', 'и');0.00014324794827157424
('р', 'х');0.00029246456105446405
('и', 'о');0.0019238995274807262
('э', 'р');0.00010743596120368067
('т', 'ж');9.15195225068391e-05
('л', 'к');0.0007082815220094504
('я', 'и');0.0008415816960954986
('у', 'л');0.001398657050484954
('н', 'в');0.0002685899030092017
('г', 'п');0.00012733150957473265
('а', 'а');0.00023078836110420294
('д', 'ь');0.0007639890574483959
('ь', 'у');0.0002864958965431485
('н', 'б');0.0001671226063168366
('ь', 'д');0.0007401143994031336
('й', 'е');0.00010345685152947027
('ж', 'и');0.002021387714498881
('о', 'я');0.0009589654314847053
('х', 'т');0.0003342452126336732
('ч', 'м');6.764486446157672e-05
('з', 'м');0.0005172842576473514
('и', 'у');0.0006426262123849788
('й', 'л');0.0001651330514797314
('о', 'а');0.00014722705794578464
('д', 'л');0.0010942551604078588
('х', 'и');0.0005610544640636657
('ы', 'т');0.0012096493409599603
('ы', 'в');0.0015657796568017907
('ч', 'р');2.586421288236757e-05
('ы', 'ч');0.0002725690126834121
('й', 'н');0.0008594876896294454
('ю', 'б');0.00023277791594130813
('е', 'я');0.00019099726436209899
('р', 'ы');0.0018880875404128326
('я', 'х');0.0002646107933349913
('х', 'с');0.0005292215866699826
('и', 'ш');0.0007261875155433971
('ь', 'ш');0.000674459089778662
('о', 'щ');0.00032031832877393683
('у', 'щ');0.000513305147973141
('з', 'ь');0.00031633921909972643
('к', 'л');0.0010325789604575977
('д', 'г');8.15717483213131e-05
('г', 'н');0.0005152947028102462
('н', 'ь');0.0012593882118875901
('ь', 'э');0.00012932106441183785
('ч', 'ь');0.0004536185028599851
('т', 'б');0.00039592141258393434
('у', 'к');0.001036558070131808
('х', 'ш');9.947774185525989e-05
('о', 'х');0.0010484953991544393
('с', 'р');0.00031236010942551604
('ш', 'ь');0.0003640885351902512
('у', 'з');0.000563044018900771
('ю', 'щ');0.00030440189007709524
('щ', 'и');0.000986819199204178
('я', 'л');0.001136035811987068
('ь', 'г');0.0002626212384978861
('и', 'а');0.0003561303158418304
('т', 'ш');3.780154190499876e-05
('в', 'ь');0.0003402138771449888
('ч', 'п');1.9895548371051976e-06
('т', 'ф');4.7749316090524746e-05
('в', 'к');0.0008475503606068142
('к', 'п');0.0004317333996518279
('ч', 'л');2.7853767719472768e-05
('х', 'м');0.00020094503854762498
('з', 'э');5.172842576473514e-05
('х', 'к');0.00029843322556577967
('ы', 'д');0.0003561303158418304
('м', 'у');0.0017647351405123105
('е', 'ц');0.00038597363839840837
('ц', 'з');7.95821934842079e-06
('ь', 'з');0.0005550857995523502
('з', 'ж');5.968664511315593e-05
('н', 'к');0.002224322307883611
('м', 'г');0.00028052723203183285
('ь', 'и');0.0007659786122855011
('к', 'г');0.00012932106441183785
('и', 'ф');0.00019696592887341458
('ф', 'а');0.00036806764486446155
('з', 'б');0.0002467047998010445
('ч', 'в');2.9843322556577966e-05
('а', 'ч');0.0011439940313354886
('ю', 'н');0.00039592141258393434
('у', 'е');0.00021487192240736134
('т', 'с');0.0019179308629694105
('ю', 'м');0.00010345685152947027
('э', 'л');1.790599353394678e-05
('з', 'с');0.0001790599353394678
('й', 'ф');4.7749316090524746e-05
('й', 'ч');0.0003302661029594628
('а', 'ю');0.0006704799801044517
('с', 'ф');1.989554837105198e-05
('ф', 'е');8.55508579955235e-05
('й', 'а');0.00015120616761999503
('я', 'й');4.7749316090524746e-05
('й', 'ц');7.361352897289232e-05
('ю', 'ф');1.3926883859736384e-05
('ф', 'о');0.0002725690126834121
('р', 'м');0.00023277791594130813
('н', 'ю');9.549863218104949e-05
('ю', 'о');0.00021686147724446654
('ч', 'ф');1.3926883859736384e-05
('б', 'ь');0.00010743596120368067
('м', 'ш');4.575976125341955e-05
('х', 'ф');2.586421288236757e-05
('в', 'б');0.0002725690126834121
('м', 'р');0.00022283014175578214
('г', 'т');8.15717483213131e-05
('к', 'д');0.0001870181546878886
('л', 'г');0.0007202188510320816
('р', 'ж');0.00032827654812235763
('г', 'ч');6.366575478736632e-05
('ы', 'к');0.0004436707286744591
('й', 'з');0.00023078836110420294
('п', 'и');0.001498134792340214
('и', 'щ');0.0006824173091270828
('х', 'з');0.00013131061924894305
('к', 'к');0.0003501616513305148
('л', 'п');0.0008455608057697091
('й', 'к');0.0007301666252176076
('р', 'д');0.00032827654812235763
('г', 'б');4.9738870927629945e-05
('ы', 'з');0.00021288236757025615
('а', 'ц');9.15195225068391e-05
('я', 'я');0.00015120616761999503
('ь', 'а');0.0001671226063168366
('й', 'я');4.178065157920915e-05
('ю', 'п');0.0004973887092762995
('ы', 'и');0.0005073364834618254
('х', 'п');0.0006386471027107685
('с', 'х');0.00031434966426262126
('б', 'н');0.00048744093509077343
('у', 'о');0.0005192738124844566
('ь', 'б');0.0004973887092762995
('ы', 'м');0.0016553096244715244
('ю', 'г');0.0002467047998010445
('к', 'ч');0.00011738373538920667
('к', 'з');0.00013926883859736384
('ь', 'р');0.00020293459338473018
('ф', 'ы');2.1885103208157174e-05
('б', 'я');0.00015717483213131063
('и', 'э');0.0001850285998507834
('э', 'н');3.382243223078836e-05
('р', 'г');0.0001870181546878886
('р', 'з');9.15195225068391e-05
('м', 'д');0.0004456602835115643
('я', 'а');0.00011340462571499627
('ф', 'р');0.00013926883859736384
('я', 'ш');9.748818701815469e-05
('у', 'а');0.0001850285998507834
('б', 'к');0.000181049490176573
('у', 'ц');3.183287739368316e-05
('з', 'т');0.0001631434966426262
('т', 'л');0.0005272320318328774
('я', 'щ');0.0002566525739865705
('н', 'м');3.780154190499876e-05
('ы', 'о');0.000513305147973141
('ж', 'д');0.0009609549863218104
('с', 'д');0.00046555583188261627
('з', 'я');0.00031633921909972643
('п', 'ч');3.183287739368316e-05
('с', 'з');8.15717483213131e-05
('к', 'ю');5.172842576473514e-05
('з', 'ч');4.377020641631435e-05
('в', 'э');0.00024272569012683413
('ю', 'ч');0.00019497637403630938
('б', 'х');0.00010942551604078587
('р', 'б');0.0009709027605073365
('н', 'л');2.9843322556577966e-05
('п', 'т');0.0002745585675205173
('и', 'ц');0.0006366575478736633
('п', 'н');0.00019298681919920418
('ы', 'у');0.00022283014175578214
('р', 'к');0.00039393185774682916
('ш', 'в');3.382243223078836e-05
('ц', 'ш');1.9895548371051976e-06
('г', 'г');2.586421288236757e-05
('й', 'и');0.0005152947028102462
('к', 'ж');0.00014921661278288984
('э', 'п');9.94777418552599e-06
('н', 'ж');0.0006028351156428749
('т', 'г');0.00019298681919920418
('г', 'е');0.0015737378761502114
('б', 'м');4.178065157920915e-05
('ф', 'ю');1.9895548371051976e-06
('р', 'ю');0.00012932106441183785
('х', 'д');0.00020492414822183538
('х', 'б');0.0001631434966426262
('ю', 'у');3.382243223078836e-05
('ц', 'ы');0.00031832877393683166
('ш', 'т');9.549863218104949e-05
('н', 'ч');0.00023078836110420294
('в', 'ф');1.989554837105198e-05
('я', 'ц');7.361352897289232e-05
('з', 'ш');1.989554837105198e-05
('х', 'г');0.00014722705794578464
('т', 'щ');7.560308380999752e-05
('ф', 'и');0.00023874658045262373
('ц', 'м');1.1937329022631187e-05
('у', 'у');0.0001671226063168366
('ь', 'ж');9.35090773439443e-05
('н', 'ц');0.00046356627704551104
('я', 'е');0.00024272569012683413
('ц', 'о');0.00010743596120368067
('м', 'э');6.565530962447152e-05
('ж', 'б');3.581198706789356e-05
('ь', 'л');0.00019099726436209899
('у', 'э');7.560308380999752e-05
('м', 'м');0.00028450634170604325
('й', 'д');0.0006625217607560309
('й', 'ж');0.00010942551604078587
('й', 'э');4.7749316090524746e-05
('ч', 'б');1.9895548371051976e-06
('ж', 'к');0.00010146729669236509
('я', 'ф');2.3874658045262373e-05
('у', 'я');7.361352897289232e-05
('х', 'р');0.00030042278040288484
('ю', 'к');0.0001850285998507834
('л', 'м');0.00032031832877393683
('н', 'ф');2.3874658045262373e-05
('д', 'ч');3.780154190499876e-05
('с', 'ю');0.0001870181546878886
('ц', 'н');3.979109674210396e-05
('л', 'р');0.00013528972892315344
('ц', 'и');0.0002626212384978861
('р', 'р');4.575976125341955e-05
('ю', 'й');2.7853767719472768e-05
('б', 'щ');8.55508579955235e-05
('ж', 'у');0.0004337229544889331
('ы', 'э');5.172842576473514e-05
('я', 'ю');0.00011340462571499627
('т', 'х');8.35613031584183e-05
('л', 'т');0.0002606316836607809
('а', 'ф');0.00015120616761999503
('ф', 'н');0.00015518527729420543
('р', 'л');7.162397413578712e-05
('ы', 'ж');7.361352897289232e-05
('к', 'ш');6.167619995026113e-05
('п', 'к');0.00015717483213131063
('ь', 'щ');2.7853767719472768e-05
('л', 'х');2.3874658045262373e-05
('с', 'ж');0.00012335239990052225
('ч', 'о');5.3717980601840336e-05
('ж', 'л');9.94777418552599e-06
('л', 'э');5.7697090276050734e-05
('б', 'б');2.586421288236757e-05
('х', 'х');4.178065157920915e-05
('ы', 'ф');3.780154190499876e-05
('д', 'з');0.00012136284506341706
('й', 'х');5.3717980601840336e-05
('л', 'ж');0.00046356627704551104
('ь', 'х');8.35613031584183e-05
('д', 'ж');4.377020641631435e-05
('ж', 'о');8.35613031584183e-05
('ц', 'ю');3.979109674210395e-06
('е', 'ф');5.5707535438945535e-05
('щ', 'ь');6.565530962447152e-05
('у', 'ф');6.366575478736632e-05
('б', 'д');4.178065157920915e-05
('м', 'з');0.00019298681919920418
('ч', 'ш');0.00011141507087789107
('ц', 'с');4.7749316090524746e-05
('ф', 'п');0.00015717483213131063
('ф', 'л');7.560308380999752e-05
('ф', 'м');2.9843322556577966e-05
('н', 'з');0.00010544640636657547
('м', 'ц');3.780154190499876e-05
('ф', 'д');4.7749316090524746e-05
('ф', 'к');3.979109674210396e-05
('в', 'х');8.15717483213131e-05
('м', 'ж');9.35090773439443e-05
('ж', 'п');3.581198706789356e-05
('ф', 'з');5.172842576473514e-05
('с', 'э');3.780154190499876e-05
('ф', 'в');0.00013131061924894305
('к', 'х');4.9738870927629945e-05
('ф', 'б');4.178065157920915e-05
('в', 'ц');3.183287739368316e-05
('л', 'з');0.00011937329022631187
('ь', 'ц');5.7697090276050734e-05
('е', 'э');0.00021089281273315095
('ю', 'ц');5.968664511315593e-06
('п', 'ь');1.790599353394678e-05
('з', 'з');8.55508579955235e-05
('ж', 'т');3.581198706789356e-05
('ж', 'с');2.586421288236757e-05
('б', 'п');0.00011141507087789107
('п', 'в');3.581198706789356e-05
('г', 'ш');1.3926883859736384e-05
('е', 'ю');0.00011937329022631187
('п', 'м');9.94777418552599e-06
('д', 'д');8.35613031584183e-05
('ц', 'у');0.00014523750310867944
('ц', 'ч');9.94777418552599e-06
('ж', 'в');2.586421288236757e-05
('ю', 'а');3.780154190499876e-05
('н', 'р');8.15717483213131e-05
('б', 'в');7.361352897289232e-05
('э', 'х');2.1885103208157174e-05
('б', 'э');3.780154190499876e-05
('у', 'й');8.35613031584183e-05
('ф', 'х');1.9895548371051976e-06
('ю', 'з');7.361352897289232e-05
('ж', 'г');3.979109674210396e-05
('в', 'ю');3.581198706789356e-05
('ю', 'е');2.3874658045262373e-05
('б', 'т');6.764486446157672e-05
('т', 'э');8.15717483213131e-05
('ф', 'с');0.00014722705794578464
('щ', 'о');0.00020691370305894055
('б', 'ж');3.382243223078836e-05
('ц', 'г');5.968664511315593e-06
('ц', 'п');5.172842576473514e-05
('х', 'я');3.382243223078836e-05
('э', 'д');1.9895548371051976e-06
('ы', 'а');7.361352897289232e-05
('р', 'ц');0.00024073613528972893
('ф', 'т');4.178065157920915e-05
('в', 'щ');7.95821934842079e-06
('б', 'ч');3.780154190499876e-05
('р', 'э');5.968664511315593e-06
('ф', 'г');2.7853767719472768e-05
('э', 'г');5.968664511315593e-06
('ш', 'ц');7.95821934842079e-06
('б', 'з');3.581198706789356e-05
('н', 'э');9.94777418552599e-06
('ы', 'я');3.979109674210396e-05
('л', 'ц');7.95821934842079e-06
('о', 'ц');0.00013330017408604824
('ц', 'в');0.00010146729669236509
('к', 'я');3.382243223078836e-05
('л', 'ш');1.790599353394678e-05
('б', 'г');2.9843322556577966e-05
('ю', 'ю');3.183287739368316e-05
('щ', 'н');0.00010544640636657547
('ц', 'т');3.183287739368316e-05
('ф', 'ш');3.979109674210395e-06
('п', 'п');7.361352897289232e-05
('ю', 'я');9.94777418552599e-06
('х', 'ж');8.15717483213131e-05
('ц', 'к');2.3874658045262373e-05
('ф', 'я');1.790599353394678e-05
('л', 'ф');1.3926883859736384e-05
('ь', 'ф');6.167619995026113e-05
('ц', 'ж');7.95821934842079e-06
('ц', 'р');7.95821934842079e-06
('з', 'х');1.1937329022631187e-05
('ы', 'ц');7.95821934842079e-06
('ж', 'ж');1.1937329022631187e-05
('б', 'ц');3.979109674210395e-06
('д', 'ю');0.00014125839343446904
('л', 'щ');2.586421288236757e-05
('г', 'м');3.780154190499876e-05
('щ', 'п');1.9895548371051976e-06
('ы', 'ю');9.94777418552599e-06
('ы', 'щ');1.591643869684158e-05
('г', 'з');2.586421288236757e-05
('ф', 'э');3.979109674210395e-06
('г', 'ц');1.9895548371051976e-06
('п', 'б');2.586421288236757e-05
('п', 'ш');2.1885103208157174e-05
('п', 'з');1.3926883859736384e-05
('ц', 'д');1.989554837105198e-05
('м', 'ф');2.1885103208157174e-05
('ш', 'х');1.9895548371051976e-06
('х', 'ь');7.95821934842079e-06
('н', 'ш');7.95821934842079e-06
('ю', 'э');2.1885103208157174e-05
('ю', 'х');2.3874658045262373e-05
('ш', 'м');7.95821934842079e-06
('м', 'ю');1.591643869684158e-05
('ж', 'м');1.989554837105198e-05
('ж', 'э');7.95821934842079e-06
('ф', 'ч');1.790599353394678e-05
('д', 'ш');1.3926883859736384e-05
('э', 'э');1.9895548371051976e-06
('ж', 'ч');3.979109674210395e-06
('г', 'ж');1.9895548371051976e-06
('х', 'э');1.790599353394678e-05
('ц', 'ц');1.9895548371051976e-06
('ш', 'п');1.790599353394678e-05
('т', 'ю');9.748818701815469e-05
('м', 'щ');1.9895548371051976e-06
('з', 'ц');2.586421288236757e-05
('т', 'ц');5.968664511315593e-06
('ф', 'ж');1.1937329022631187e-05
('э', 'в');2.9843322556577966e-05
('х', 'ц');1.989554837105198e-05
('р', 'ф');1.1937329022631187e-05
('к', 'ц');9.94777418552599e-06
