Біграма;Частота
('ь', 'н');0.0014759923261909265
('д', 'у');0.0014709259909751681
('я', 'т');0.0014658596557594098
('ы', 'е');0.001457415763733146
('а', 'б');0.0014253289740333431
('л', 'у');0.0013645329514442434
('б', 'р');0.001351022724202221
('ч', 'и');0.0013493339457969684
('о', 'ф');0.0013425788321759571
('г', 'е');0.001329068604933935
('е', 'к');0.0013104920424761544
('г', 'р');0.0013054257072603961
('у', 'ж');0.0012969818152341322
('г', 'л');0.0012936042584236267
('е', 'з');0.0012800940311816045
('м', 'у');0.0012800940311816045
('ы', 'м');0.0012784052527763518
('л', 'с');0.0012750276959658461
('щ', 'е');0.0012699613607500878
('и', 'я');0.001268272582344835
('ы', 'х');0.0012632062471290768
('и', 'ч');0.0012598286903185711
('б', 'у');0.0012513847982923072
('п', 'и');0.0012463184630765488
('с', 'и');0.0012395633494555378
('р', 'н');0.001237874571050285
(' ', ' ');0.0012294306790240211
('и', 'д');0.0012294306790240211
('г', 'а');0.0012108541165662407
('с', 'в');0.0012024102245399768
('р', 'т');0.0011939663325137128
('у', 'г');0.0011821448836769435
('п', 'л');0.0011804561052716908
('ж', 'н');0.0011787673268664378
('д', 'в');0.0011365478667351185
('р', ' ');0.0011314815315193601
('е', 'ж');0.0011281039747088545
('у', 'л');0.0011179713042773379
('м', 'ы');0.0011145937474668324
('т', 'с');0.0011095274122510741
('с', 'н');0.0010943284066037991
('е', 'е');0.0010943284066037991
('п', 'у');0.0010706855089302602
('в', 'ш');0.0010689967305250075
('н', 'ь');0.0010689967305250075
('з', 'н');0.0010656191737145018
('у', 'ю');0.0010588640600934908
(' ', 'х');0.0010487313896619741
('й', 'р');0.0010453538328514685
('е', 'ч');0.0010453538328514685
('ь', 'с');0.0010436650544462158
('ж', 'а');0.0010318436056094464
('м', 'н');0.0010318436056094464
('ы', 'с');0.0010301548272041935
('е', 'п');0.0010082007079359075
('а', 'п');0.0010048231511254019
('з', 'в');0.0009997568159096435
('н', 'я');0.0009879353670728742
('д', ' ');0.0009845578102623685
(' ', 'ш');0.0009845578102623685
('ф', ' ');0.0009778026966413575
('у', 'р');0.0009727363614255992
('д', 'р');0.0009693588046150937
('б', 'л');0.0009676700262098408
('ь', 'к');0.0009609149125888297
('и', 'р');0.0009406495717257965
('а', 'х');0.0009406495717257965
('у', 'ч');0.0009102515604312465
('д', 'л');0.0009085627820259937
('и', 'й');0.0009001188899997298
('ч', 'н');0.0009001188899997298
('ы', 'в');0.0008967413331892242
('г', 'д');0.0008764759923261909
('а', 'г');0.0008714096571104325
('о', 'и');0.0008578994298684104
('ы', 'т');0.0008511443162473993
('б', 'и');0.0008494555378421465
('щ', 'и');0.000837634089005377
('с', 'у');0.0008325677537896187
('я', 'л');0.0008291901969791132
('к', 'л');0.0008258126401686077
('г', ' ');0.000822435083358102
('з', 'о');0.000815679969737091
('ж', 'д');0.0008123024129265854
('в', 'н');0.0008055472993055743
('а', 'ж');0.0007971034072793104
('р', 'б');0.0007954146288740577
('ш', 'а');0.0007920370720635521
('з', 'е');0.0007819044016320355
('у', 'м');0.0007768380664162772
('а', 'е');0.0007734605096057715
('г', 'у');0.0007717717312005188
('б', 'а');0.000770082952795266
('з', 'д');0.0007616390607690022
('л', 'ы');0.0007616390607690022
('о', 'х');0.0007515063903374855
('о', 'я');0.000739684941500716
('д', 'ы');0.0007363073846902105
('ь', 'я');0.0007363073846902105
('ц', 'а');0.0007008430381799022
('б', ' ');0.0006974654813693967
('о', 'ш');0.0006957767029641439
('е', 'о');0.00068733281093788
('к', 'е');0.0006772001405063634
('и', 'б');0.0006738225836958577
('у', 'б');0.000672133805290605
('е', 'б');0.0006704450268853522
('е', 'щ');0.0006670674700748467
(' ', 'я');0.0006620011348590884
('а', 'ч');0.0006603123564538356
('л', 'ю');0.0006518684644275717
('д', 'ь');0.0006484909076170661
('у', 'ш');0.0006451133508065606
('в', 'л');0.0006383582371855494
('я', 'к');0.0006332919019697911
('е', 'ш');0.0006332919019697911
('у', 'п');0.0006299143451592856
('т', 'к');0.0006096490042962522
('я', 'н');0.0006079602258909995
('ц', 'е');0.0006079602258909995
('ш', 'л');0.0006028938906752412
('в', 'р');0.0006028938906752412
('а', 'ш');0.0005978275554594829
('с', 'с');0.0005860061066227134
('к', 'н');0.0005843173282174606
('и', 'щ');0.0005758734361911967
('у', 'к');0.0005437866464913939
(' ', 'ф');0.0005404090896808884
('л', 'н');0.0005353427544651301
('и', 'и');0.0005336539760598774
(' ', 'ю');0.0005252100840336134
('ь', 'е');0.0005252100840336134
('ь', 'ш');0.0005218325272231079
('и', 'ц');0.0005116998567915912
('в', 'у');0.0005066335215758329
('у', 'в');0.0004981896295495691
('и', 'ш');0.00048805695911805234
('н', 'ж');0.00048805695911805234
('г', 'и');0.00048130184549704125
('а', 'ю');0.00048130184549704125
('и', 'г');0.0004796130670917885
('у', 'х');0.00047454673187603016
('т', 'я');0.0004728579534707774
('й', 'с');0.00046948039666027183
('я', 'с');0.0004644140614445135
('з', 'и');0.0004644140614445135
('щ', 'а');0.0004576589478235024
('н', 'т');0.00045428139101299684
('у', 'щ');0.00043570482855521627
('я', 'м');0.00042388337971844685
('р', 'в');0.00040868437407117186
('ь', 'ю');0.00040530681726066634
('с', 'ч');0.00040192926045016077
('д', 'к');0.0003951741468291497
('н', 'ц');0.00039348536842389686
('п', 'я');0.0003917965900186441
('в', 'з');0.00039010781161339135
('р', 'ь');0.0003867302548028858
('е', 'х');0.000385041476397633
('ч', 'ь');0.000385041476397633
('з', 'м');0.00038335269799238026
('я', 'д');0.00038335269799238026
('ч', 'к');0.0003782863627766219
('ы', 'ш');0.0003782863627766219
('ч', 'у');0.0003782863627766219
('я', 'в');0.00037490880596611635
('у', 'з');0.00037490880596611635
('м', 'я');0.0003715312491556108
('л', 'к');0.00036646491393985245
('ж', 'у');0.00036646491393985245
('б', 'н');0.0003580210219135886
('з', 'р');0.00035126590829257745
('г', 'н');0.0003495771298873247
('ц', ' ');0.0003461995730768192
('в', 'п');0.0003461995730768192
('ю', 'т');0.0003360669026453025
('д', 'ц');0.00033268934583479694
('й', 'н');0.00032931178902429137
('з', 'у');0.0003276230106190386
('т', 'л');0.0003208678969980275
('ю', 'д');0.00031073522656651086
('ш', 'ь');0.0003090464481612581
('м', 'л');0.0003073576697560053
('а', 'щ');0.00030566889135075253
('з', 'г');0.00030398011294549977
('е', 'ц');0.00030398011294549977
('п', ' ');0.00030398011294549977
('ш', 'к');0.00030229133454024695
('п', 'ы');0.0003006025561349942
('ф', 'а');0.0003006025561349942
('у', 'н');0.00029891377772974144
('к', 'т');0.0002938474425139831
('в', 'к');0.0002938474425139831
('х', 'в');0.0002921586641087303
('д', 'с');0.00029046988570347753
('з', 'л');0.00029046988570347753
('о', 'о');0.00029046988570347753
('в', 'ь');0.0002887811072982248
('и', 'ю');0.00028709232889297196
('ф', 'у');0.0002854035504877192
('в', 'д');0.00028202599367721363
('р', 'к');0.00028033721527196087
('р', 'с');0.0002786484368667081
('д', 'я');0.0002786484368667081
('ы', 'б');0.00027527088005620254
('р', 'ж');0.00027527088005620254
('с', 'ы');0.00027189332324569697
('х', 'а');0.00027189332324569697
('х', 'и');0.00027189332324569697
('з', 'ы');0.0002702045448404442
(' ', 'ц');0.0002702045448404442
('ц', 'ы');0.0002702045448404442
('з', 'ь');0.00026851576643519145
('о', 'щ');0.0002668269880299387
('й', 'т');0.0002651382096246859
('с', 'д');0.0002651382096246859
('ш', 'н');0.00026007187440892755
('з', 'я');0.00026007187440892755
('и', 'ж');0.00025669431759842203
('ю', 'щ');0.0002550055391931692
('ы', 'р');0.0002516279823826637
('р', 'д');0.0002516279823826637
('с', 'х');0.0002482504255721581
('н', 'с');0.0002431840903563998
('в', 'т');0.000241495311951147
('в', 'я');0.00023980653354589425
('р', 'х');0.00023811775514064146
('х', 'н');0.0002279850847091248
('л', 'ж');0.0002279850847091248
('ж', ' ');0.00022629630630387204
('и', 'п');0.00022460752789861925
('с', 'р');0.00022460752789861925
('п', 'т');0.00022460752789861925
('ш', 'у');0.00022291874949336647
('н', 'д');0.00021954119268286092
('я', 'щ');0.00021785241427760814
('д', 'т');0.00021616363587235538
('р', 'п');0.00021616363587235538
('я', 'ж');0.0002077197438460915
('е', 'а');0.00020603096544083871
('ю', 'ж');0.00020265340863033317
('р', 'ц');0.00020096463022508038
('я', 'з');0.0001992758518198276
('ь', 'м');0.0001992758518198276
('й', 'д');0.00019758707341457484
('р', 'ш');0.0001925207381988165
('ю', 'н');0.00019083195979356372
('ь', 'з');0.00019083195979356372
('я', 'х');0.0001857656245778054
('н', 'г');0.00018407684617255263
('ш', 'о');0.00018069928936204706
('з', 'б');0.0001790105109567943
('ы', 'к');0.0001790105109567943
('р', 'м');0.00017563295414628873
('т', 'д');0.00017563295414628873
('щ', 'о');0.00017563295414628873
('ц', 'и');0.00017394417574103597
('о', 'ю');0.00016718906212002485
('б', 'с');0.0001655002837147721
('м', 'с');0.00016212272690426652
('я', 'ч');0.00016043394849901376
('н', 'ч');0.00016043394849901376
('т', 'п');0.00015874517009376097
('л', 'г');0.00015874517009376097
('е', 'и');0.0001570563916885082
('ф', 'о');0.00015536761328325543
('з', 'к');0.00015367883487800264
('а', 'и');0.00015199005647274988
('ы', 'п');0.00015199005647274988
('ю', 'г');0.00015199005647274988
('л', 'л');0.0001503012780674971
('ж', 'ь');0.0001503012780674971
('ы', 'ч');0.0001486124996622443
('ю', 'п');0.0001486124996622443
('ю', 'с');0.00014185738604123322
('я', 'и');0.00014185738604123322
('п', 'н');0.00014185738604123322
('ю', 'б');0.00014016860763598044
('г', 'к');0.00014016860763598044
('р', 'г');0.00013847982923072765
('д', 'п');0.0001367910508254749
('я', 'р');0.0001351022724202221
('б', 'я');0.00013341349401496935
('б', 'к');0.00013172471560971656
('с', 'ю');0.00013003593720446377
('и', 'а');0.00012834715879921101
('у', 'е');0.00012665838039395823
('ь', 'д');0.00012665838039395823
('т', 'ч');0.00012496960198870544
('в', 'м');0.00012496960198870544
('х', 'л');0.00012496960198870544
('ы', 'н');0.00012328082358345268
('х', 'р');0.00011990326677294712
('м', 'к');0.00011821448836769435
('п', 'к');0.00011821448836769435
('д', 'ю');0.00011821448836769435
('к', 'с');0.00011483693155718879
('л', 'ч');0.00011145937474668323
('ц', 'у');0.00011145937474668323
('р', 'ю');0.00010977059634143046
('е', 'у');0.00010808181793617769
('х', 'т');0.00010808181793617769
('й', 'ш');0.00010301548272041936
('ы', 'д');0.00010301548272041936
('х', 'у');0.00010132670431516658
('к', 'в');0.00010132670431516658
('с', 'ш');9.96379259099138e-05
('а', 'э');9.794914750466103e-05
('я', 'г');9.794914750466103e-05
('е', 'я');9.626036909940825e-05
('ь', 'т');9.457159069415548e-05
('т', 'м');9.457159069415548e-05
('щ', 'у');9.28828122889027e-05
('й', 'к');9.28828122889027e-05
('я', 'я');9.28828122889027e-05
('ч', 'ш');9.28828122889027e-05
('я', 'е');9.28828122889027e-05
('э', 'р');9.119403388364992e-05
('б', 'ь');9.119403388364992e-05
('м', 'п');8.781647707314436e-05
('б', 'х');8.781647707314436e-05
('й', 'м');8.612769866789159e-05
('щ', 'н');8.612769866789159e-05
('р', 'ч');8.275014185738605e-05
('ч', ' ');8.275014185738605e-05
('й', 'ч');8.106136345213326e-05
('ю', 'ч');8.106136345213326e-05
('я', 'п');8.106136345213326e-05
('м', 'ь');7.937258504688049e-05
('и', 'о');7.937258504688049e-05
('ш', 'т');7.937258504688049e-05
('я', 'ю');7.937258504688049e-05
('х', 'с');7.599502823637494e-05
('ю', 'л');7.430624983112216e-05
('я', 'б');7.430624983112216e-05
('ф', 'р');7.261747142586938e-05
('б', 'щ');7.261747142586938e-05
('о', 'у');7.261747142586938e-05
('н', 'ю');7.092869302061661e-05
('м', 'г');7.092869302061661e-05
('ф', 'и');7.092869302061661e-05
('ж', 'к');7.092869302061661e-05
('е', 'ю');7.092869302061661e-05
('у', 'й');7.092869302061661e-05
('о', 'э');6.923991461536382e-05
('а', 'у');6.923991461536382e-05
('в', 'в');6.755113621011105e-05
('ц', 'о');6.755113621011105e-05
('у', 'а');6.755113621011105e-05
('ы', 'г');6.586235780485828e-05
('и', 'ф');6.586235780485828e-05
('т', 'ю');6.586235780485828e-05
('ф', 'е');6.417357939960551e-05
('т', 'щ');6.417357939960551e-05
('т', 'т');6.248480099435272e-05
('а', 'ф');6.248480099435272e-05
('ь', 'и');6.248480099435272e-05
('м', 'ч');6.079602258909995e-05
('ь', 'б');6.079602258909995e-05
('в', 'ч');5.9107244183847176e-05
('э', 'к');5.9107244183847176e-05
('б', 'ш');5.7418465778594396e-05
('а', 'ц');5.7418465778594396e-05
('м', 'т');5.7418465778594396e-05
('щ', 'ь');5.572968737334162e-05
('ц', 'в');5.572968737334162e-05
('с', 'б');5.4040908968088844e-05
('а', 'о');5.4040908968088844e-05
('ь', 'в');5.4040908968088844e-05
('л', 'д');5.4040908968088844e-05
('у', 'я');5.4040908968088844e-05
('ж', 'о');5.4040908968088844e-05
('р', 'л');5.4040908968088844e-05
('ф', 'л');5.4040908968088844e-05
('о', 'ц');5.2352130562836065e-05
('р', 'з');5.066335215758329e-05
('ь', 'ч');5.066335215758329e-05
('д', 'х');4.897457375233051e-05
('г', 'ч');4.897457375233051e-05
('я', 'ц');4.897457375233051e-05
('л', 'м');4.897457375233051e-05
('ь', 'п');4.728579534707774e-05
('ч', 'м');4.728579534707774e-05
('ы', 'з');4.728579534707774e-05
('д', 'з');4.728579534707774e-05
('ш', ' ');4.559701694182496e-05
('м', 'б');4.390823853657218e-05
('ч', 'о');4.390823853657218e-05
('х', 'е');4.221946013131941e-05
('к', 'ж');4.221946013131941e-05
('д', 'б');4.053068172606663e-05
('т', 'б');4.053068172606663e-05
('з', 'ж');4.053068172606663e-05
('я', 'й');4.053068172606663e-05
('л', 'т');4.053068172606663e-05
('й', 'ц');3.884190332081386e-05
('й', 'о');3.884190332081386e-05
('л', 'в');3.884190332081386e-05
('у', 'о');3.884190332081386e-05
('у', 'ф');3.715312491556108e-05
('у', 'и');3.5464346510308305e-05
('з', 'з');3.5464346510308305e-05
(' ', 'щ');3.3775568105055526e-05
('в', 'х');3.3775568105055526e-05
('в', 'б');3.3775568105055526e-05
('г', 'т');3.3775568105055526e-05
('л', 'б');3.2086789699802753e-05
('д', 'м');3.2086789699802753e-05
('в', 'г');3.2086789699802753e-05
('д', 'д');3.2086789699802753e-05
('м', 'в');3.0398011294549974e-05
('ь', 'ц');3.0398011294549974e-05
('ж', 'г');3.0398011294549974e-05
('а', 'а');3.0398011294549974e-05
('э', 'н');2.8709232889297198e-05
('ш', 'в');2.8709232889297198e-05
('ю', 'к');2.8709232889297198e-05
('д', 'ж');2.8709232889297198e-05
('н', 'з');2.8709232889297198e-05
('п', 'с');2.7020454484044422e-05
('ы', 'ж');2.7020454484044422e-05
('м', 'ц');2.7020454484044422e-05
('м', 'р');2.7020454484044422e-05
('б', 'т');2.7020454484044422e-05
('б', 'ч');2.7020454484044422e-05
('н', 'щ');2.7020454484044422e-05
('т', 'з');2.5331676078791646e-05
('й', 'в');2.5331676078791646e-05
('ж', 'б');2.5331676078791646e-05
('ф', 'н');2.5331676078791646e-05
('с', 'г');2.5331676078791646e-05
('ю', 'в');2.5331676078791646e-05
('с', 'ж');2.5331676078791646e-05
('п', 'п');2.5331676078791646e-05
('б', 'ж');2.5331676078791646e-05
('ч', 'л');2.364289767353887e-05
('у', 'ц');2.364289767353887e-05
('г', 'с');2.364289767353887e-05
('н', 'в');2.364289767353887e-05
('ю', 'й');2.364289767353887e-05
('ю', 'м');2.364289767353887e-05
('л', 'з');2.364289767353887e-05
('ч', 'в');2.364289767353887e-05
('й', 'п');2.364289767353887e-05
('ь', 'о');2.364289767353887e-05
('х', 'ш');2.364289767353887e-05
('э', 'в');2.364289767353887e-05
('к', 'ш');2.195411926828609e-05
('б', 'д');2.195411926828609e-05
('к', 'д');2.195411926828609e-05
('п', 'ч');2.195411926828609e-05
('ю', 'ю');2.195411926828609e-05
('я', 'о');2.195411926828609e-05
('л', 'щ');2.195411926828609e-05
('ю', 'ш');2.195411926828609e-05
('г', 'в');2.0265340863033315e-05
('о', 'а');2.0265340863033315e-05
('ь', 'щ');2.0265340863033315e-05
('б', 'м');2.0265340863033315e-05
('к', 'к');2.0265340863033315e-05
('ч', 'р');1.857656245778054e-05
('ф', 'ы');1.857656245778054e-05
('н', 'п');1.857656245778054e-05
('р', 'р');1.857656245778054e-05
('э', 'х');1.857656245778054e-05
('м', 'д');1.857656245778054e-05
('ы', 'я');1.857656245778054e-05
('б', 'в');1.857656245778054e-05
('п', 'ш');1.857656245778054e-05
('ь', 'г');1.6887784052527763e-05
('ь', 'а');1.6887784052527763e-05
('д', 'г');1.6887784052527763e-05
('и', 'у');1.6887784052527763e-05
('ь', 'ф');1.6887784052527763e-05
('з', 'ц');1.6887784052527763e-05
('ф', 'п');1.6887784052527763e-05
('э', 'л');1.5199005647274987e-05
('й', 'л');1.5199005647274987e-05
('п', 'ь');1.5199005647274987e-05
('ф', 'в');1.5199005647274987e-05
('м', 'х');1.3510227242022211e-05
('ю', 'р');1.3510227242022211e-05
('н', 'ф');1.3510227242022211e-05
('т', 'г');1.3510227242022211e-05
('з', 'т');1.3510227242022211e-05
('т', 'х');1.3510227242022211e-05
('с', 'ц');1.3510227242022211e-05
('ш', 'п');1.3510227242022211e-05
('ф', 'т');1.3510227242022211e-05
('ы', 'и');1.3510227242022211e-05
('б', 'з');1.3510227242022211e-05
('с', 'ф');1.1821448836769435e-05
('й', 'б');1.1821448836769435e-05
('л', 'п');1.1821448836769435e-05
('в', 'ц');1.1821448836769435e-05
('д', 'ч');1.1821448836769435e-05
('е', 'ф');1.1821448836769435e-05
('м', 'э');1.1821448836769435e-05
('ф', 'д');1.1821448836769435e-05
('з', 'п');1.1821448836769435e-05
('х', 'п');1.1821448836769435e-05
('к', 'п');1.1821448836769435e-05
('й', 'и');1.0132670431516657e-05
('ф', 'с');1.0132670431516657e-05
('х', 'ч');1.0132670431516657e-05
('к', 'б');1.0132670431516657e-05
('х', 'м');1.0132670431516657e-05
('ж', 'ж');1.0132670431516657e-05
('ы', 'щ');1.0132670431516657e-05
('ф', 'ч');1.0132670431516657e-05
('ю', 'х');1.0132670431516657e-05
('й', 'з');1.0132670431516657e-05
('м', 'з');1.0132670431516657e-05
('й', 'у');8.443892026263882e-06
('я', 'э');8.443892026263882e-06
('у', 'э');8.443892026263882e-06
('ы', 'а');8.443892026263882e-06
('ц', 'т');8.443892026263882e-06
('щ', ' ');8.443892026263882e-06
('ф', 'я');8.443892026263882e-06
('т', 'ш');8.443892026263882e-06
('д', 'ш');8.443892026263882e-06
('я', 'а');8.443892026263882e-06
('ж', 'в');8.443892026263882e-06
('й', 'х');8.443892026263882e-06
('с', 'з');6.7551136210111055e-06
('э', 'п');6.7551136210111055e-06
('н', 'б');6.7551136210111055e-06
('э', ' ');6.7551136210111055e-06
('ф', 'м');6.7551136210111055e-06
('у', 'у');6.7551136210111055e-06
('х', 'ь');6.7551136210111055e-06
('т', 'ж');6.7551136210111055e-06
('к', 'м');6.7551136210111055e-06
('з', 'с');6.7551136210111055e-06
('к', 'з');6.7551136210111055e-06
('й', 'а');6.7551136210111055e-06
('р', 'ф');6.7551136210111055e-06
('к', 'ц');6.7551136210111055e-06
('б', 'б');6.7551136210111055e-06
('я', 'у');5.066335215758329e-06
('я', 'ш');5.066335215758329e-06
('ы', 'у');5.066335215758329e-06
('г', 'ш');5.066335215758329e-06
('г', 'п');5.066335215758329e-06
('ш', 'ц');5.066335215758329e-06
('н', 'р');5.066335215758329e-06
('й', 'ж');5.066335215758329e-06
('т', 'э');5.066335215758329e-06
('ь', 'у');5.066335215758329e-06
('м', 'м');5.066335215758329e-06
('ш', 'м');5.066335215758329e-06
('ю', 'з');5.066335215758329e-06
('т', 'ц');5.066335215758329e-06
('ю', 'о');5.066335215758329e-06
('к', 'ч');5.066335215758329e-06
('ц', 'н');5.066335215758329e-06
('р', 'щ');5.066335215758329e-06
('ж', 'т');5.066335215758329e-06
('ю', 'ф');5.066335215758329e-06
('й', 'г');5.066335215758329e-06
('э', 'й');5.066335215758329e-06
('ы', 'о');5.066335215758329e-06
('ж', 'ю');3.3775568105055528e-06
('в', 'ж');3.3775568105055528e-06
('б', 'ю');3.3775568105055528e-06
('й', 'ф');3.3775568105055528e-06
('н', 'л');3.3775568105055528e-06
('ж', 'л');3.3775568105055528e-06
('л', 'э');3.3775568105055528e-06
('х', 'з');3.3775568105055528e-06
('б', 'г');3.3775568105055528e-06
('ь', 'ж');3.3775568105055528e-06
('ь', 'х');3.3775568105055528e-06
('б', 'ц');3.3775568105055528e-06
('м', 'ш');3.3775568105055528e-06
('в', 'э');3.3775568105055528e-06
('к', 'э');3.3775568105055528e-06
('г', 'з');3.3775568105055528e-06
('х', 'д');3.3775568105055528e-06
('э', 'г');3.3775568105055528e-06
('и', 'э');3.3775568105055528e-06
('ч', 'с');3.3775568105055528e-06
('ь', 'р');3.3775568105055528e-06
('в', 'щ');3.3775568105055528e-06
('е', 'э');3.3775568105055528e-06
('ц', 'к');3.3775568105055528e-06
('з', 'ш');3.3775568105055528e-06
('л', 'ф');3.3775568105055528e-06
('ф', 'ф');3.3775568105055528e-06
('ю', 'и');3.3775568105055528e-06
('ц', 'п');3.3775568105055528e-06
('ф', 'к');3.3775568105055528e-06
('м', 'ж');1.6887784052527764e-06
('п', 'м');1.6887784052527764e-06
('ц', 'з');1.6887784052527764e-06
('л', 'ш');1.6887784052527764e-06
('к', 'г');1.6887784052527764e-06
('к', 'я');1.6887784052527764e-06
('л', 'р');1.6887784052527764e-06
('э', 'э');1.6887784052527764e-06
('ц', 'ц');1.6887784052527764e-06
('м', 'щ');1.6887784052527764e-06
('ж', 'ч');1.6887784052527764e-06
('й', 'э');1.6887784052527764e-06
('ы', 'э');1.6887784052527764e-06
('э', 'с');1.6887784052527764e-06
